20,38.5,3
20,38.5,21
20,40,1.5
19.5,40,2
20,40,2.5
19.5,40,3
20,39.5,3
21,0.5,3
21,1,3.5
21,1,14.5
21,0.5,21
20.5,1,32
21,0.5,32
20.5,1,33
21,0.5,33
21,1,33.5
21,2,12.5
21,2,13.5
21,1.5,33
21,1.5,34
21,2,34.5
20.5,3,6
21,3,6.5
21,3,7.5
20.5,3,8
21,3,8.5
20.5,3,11
21,2.5,18
21,3,18.5
21,2.5,19
21,2.5,33
21,3,33.5
21,3,34.5
21,2.5,35
21,3,35.5
21,2.5,36
20.5,4,8
21,3.5,8
20.5,4,9
21,3.5,9
21,4,9.5
20.5,4,10
20.5,4,11
21,4,14.5
21,4,15.5
20.5,4,16
21,3.5,16
21,4,16.5
20.5,4,17
21,4,17.5
20.5,4,18
21,3.5,18
21,4,18.5
20.5,4,19
21,4,19.5
21,4,25.5
21,3.5,26
21,3.5,34
21,3.5,37
21,5,9.5
20.5,5,10
21,4.5,10
20.5,5,16
21,4.5,16
21,5,16.5
20.5,5,17
21,4.5,17
21,5,17.5
20.5,5,18
21,4.5,18
21,5,19.5
20.5,5,20
21,4.5,20
20.5,5,21
21,5,21.5
20.5,5,22
21,5,24.5
21,4.5,25
21,5,25.5
21,4.5,26
21,5,29.5
21,5.5,8
21,5.5,9
21,6,9.5
20.5,6,15
21,6,15.5
21,5.5,16
21,5.5,17
21,6,17.5
20.5,6,18
21,5.5,18
20.5,6,19
21,6,19.5
20.5,6,24
21,6,24.5
20.5,6,25
21,5.5,25
21,6,25.5
20.5,6,26
21,5.5,26
21,6,26.5
20.5,6,27
21,6,36.5
21,7,0.5
21,7,1.5
20.5,7,2
21,6.5,2
21,7,2.5
21,6.5,10
20.5,7,11
20.5,7,14
20.5,7,15
21,6.5,15
21,7,15.5
21,7,16.5
20.5,7,17
21,6.5,17
20.5,7,18
21,7,18.5
20.5,7,19
20.5,7,20
21,6.5,20
21,7,20.5
21,7,29.5
21,7,31.5
21,6.5,36
21,6.5,37
21,7,37.5
21,7,39.5
21,8,1.5
20.5,8,2
21,7.5,2
20.5,8,3
21,7.5,3
21,7.5,11
21,8,11.5
20.5,8,12
21,8,12.5
21,7.5,15
21,8,15.5
21,8,16.5
21,7.5,17
21,7.5,18
20.5,8,19
21,7.5,19
20.5,8,20
21,7.5,20
21,8,20.5
21,7.5,26
20.5,8,28
21,8,28.5
21,7.5,29
21,7.5,30
21,8,30.5
21,7.5,31
21,8,31.5
21,7.5,32
21,8,33.5
21,7.5,36
20.5,8,39
21,7.5,39
21,8.5,12
21,9,12.5
20.5,9,13
21,8.5,13
21,9,13.5
20.5,9,14
20.5,9,15
21,9,15.5
20.5,9,16
21,8.5,16
21,9,16.5
21,8.5,17
20.5,9,28
21,8.5,28
21,8.5,29
21,9,29.5
20.5,9,30
21,8.5,30
21,9,30.5
20.5,9,31
21,9,31.5
20.5,9,32
21,8.5,32
21,9,32.5
20.5,9,33
21,8.5,33
21,9,33.5
21,8.5,34
20.5,9,38
20.5,9,39
21,9.5,11
21,9.5,13
21,9.5,14
21,10,15.5
21,9.5,16
21,10,16.5
21,10,19.5
20.5,10,20
20.5,10,29
21,10,29.5
20.5,10,30
21,9.5,30
21,10,30.5
20.5,10,31
21,9.5,31
21,10,31.5
20.5,10,32
21,9.5,32
20.5,10,33
21,9.5,33
20.5,10,34
21,9.5,34
21,9.5,38
21,10,38.5
20.5,10,39
21,9.5,39
20.5,11,8
20.5,11,17
21,10.5,17
21,10.5,19
21,11,19.5
20.5,11,20
21,11,23.5
20.5,11,29
21,11,29.5
20.5,11,30
21,10.5,30
21,11,30.5
20.5,11,31
21,10.5,31
21,11,31.5
21,11,32.5
20.5,11,33
20.5,11,34
21,10.5,34
20.5,11,35
21,11.5,8
20.5,12,16
21,12,16.5
21,11.5,17
21,12,17.5
20.5,12,29
21,11.5,29
21,12,29.5
21,11.5,30
21,12,30.5
20.5,12,31
21,12,31.5
21,12,32.5
20.5,12,33
21,11.5,33
21,12,33.5
21,11.5,34
21,11.5,35
21,13,9.5
20.5,13,31
21,12.5,31
21,12.5,32
21,13,32.5
21,12.5,33
21,13.5,7
20.5,14,14
21,14,23.5
21,13.5,29
21,14,30.5
20.5,14,31
21,13.5,31
20.5,15,14
21,15,14.5
21,15,15.5
20.5,15,16
21,15,22.5
21,14.5,23
21,15,23.5
21,14.5,24
21,15,24.5
20.5,15,29
21,15.5,6
21,16,13.5
21,15.5,22
21,16,22.5
20.5,16,23
21,15.5,23
21,16,23.5
20.5,16,24
21,15.5,24
20.5,16,29
21,15.5,29
21,16.5,14
20.5,17,22
20.5,17,23
21,16.5,23
21,17,23.5
21,16.5,24
21,16.5,25
20.5,18,19
21,18,19.5
21,18,20.5
21,17.5,22
21,17.5,23
21,17.5,24
20.5,18,28
20.5,18,29
21,19,18.5
20.5,19,19
21,18.5,19
21,19,19.5
21,18.5,21
21,19,23.5
21,19,26.5
20.5,19,27
21,18.5,27
20.5,19,28
21,19,28.5
20.5,19,29
21,18.5,29
20.5,20,19
21,19.5,19
21,19.5,23
21,20,23.5
21,19.5,24
20.5,21,18
20.5,22,18
21,21.5,18
21,22.5,1
20.5,24,14
20.5,24,18
20.5,26,6
21,25.5,6
21,26,6.5
20.5,26,7
21,25.5,7
21,26,7.5
20.5,26,8
21,26,14.5
20.5,26,15
21,25.5,15
20.5,27,5
20.5,27,6
21,27,6.5
21,27,8.5
21,27,9.5
20.5,27,11
20.5,27,13
20.5,27,14
20.5,27,15
21,26.5,15
21,28,3.5
20.5,28,4
21,27.5,4
20.5,28,6
21,27.5,6
20.5,28,7
21,27.5,7
21,28,8.5
21,27.5,9
21,27.5,13
21,28,13.5
21,27.5,14
21,29,0.5
20.5,29,2
21,29,2.5
20.5,29,3
21,28.5,3
21,29,3.5
20.5,29,4
20.5,29,6
21,28.5,6
21,29,6.5
20.5,29,8
21,29,8.5
21,28.5,15
20.5,29,24
21,29,24.5
20.5,29,25
20.5,29,39
21,29,39.5
21,30,3.5
20.5,30,4
20.5,30,5
20.5,30,6
20.5,30,7
21,29.5,9
21,29.5,10
20.5,30,16
21,30,16.5
20.5,30,24
21,29.5,24
21,30,34.5
20.5,30,35
21,30,35.5
20.5,30,36
21,29.5,36
21,30,36.5
20.5,30,38
21,30.5,3
21,31,3.5
21,30.5,4
21,30.5,5
21,31,5.5
20.5,31,6
21,31,15.5
20.5,31,16
21,30.5,16
21,31,16.5
21,30.5,17
21,30.5,30
21,32,4.5
20.5,32,6
21,31.5,6
20.5,32,8
21,32,8.5
20.5,32,9
21,32,9.5
20.5,32,10
21,31.5,14
21,32,14.5
21,31.5,15
20.5,32,16
21,31.5,16
20.5,32,17
21,32,17.5
20.5,32,18
20.5,32,28
21,32,28.5
21,32,30.5
21,32,31.5
20.5,32,32
21,32,33.5
21,32.5,4
21,33,4.5
20.5,33,10
21,32.5,10
20.5,33,13
21,32.5,14
21,33,27.5
20.5,33,28
21,32.5,28
21,33,28.5
21,33,29.5
21,32.5,30
21,33,31.5
21,32.5,32
21,33,32.5
21,33,33.5
21,32.5,34
21,34,12.5
21,33.5,13
21,34,13.5
21,33.5,14
21,34,14.5
20.5,34,15
21,33.5,15
21,34,15.5
20.5,34,27
21,33.5,27
21,34,27.5
21,33.5,28
21,34,28.5
21,33.5,29
21,34,29.5
21,33.5,30
21,34,30.5
21,33.5,31
21,33.5,32
21,34,32.5
21,33.5,33
20.5,35,13
21,34.5,13
21,35,13.5
20.5,35,14
21,34.5,14
20.5,35,15
21,34.5,15
21,35,15.5
21,34.5,28
21,35,28.5
21,34.5,29
21,34.5,30
21,35,30.5
21,35,31.5
21,34.5,32
20.5,35,36
21,36,2.5
20.5,36,3
21,35.5,30
21,36,30.5
21,36,31.5
21,36,35.5
20.5,36,36
21,35.5,36
21,36,36.5
20.5,37,3
21,36.5,3
20.5,37,30
21,36.5,30
20.5,37,31
21,36.5,31
21,37,31.5
21,36.5,32
21,37,32.5
21,37,33.5
21,37,34.5
20.5,37,35
21,36.5,35
21,37,35.5
20.5,37,36
21,36.5,36
20.5,38,3
21,37.5,3
20.5,38,30
20.5,38,31
21,38,31.5
20.5,38,32
21,37.5,32
21,38,32.5
21,37.5,33
21,37.5,34
21,37.5,35
21,38,35.5
20.5,38,36
21,37.5,36
20.5,38,39
20.5,39,3
21,38.5,35
21,39,35.5
21,38.5,36
21,39,36.5
20.5,40,3
21,39.5,3
21,40,3.5
21,39.5,4
21,40,16.5
21,40,17.5
21,40,32.5
21,39.5,36
21,39.5,37
21.5,1,4
21.5,1,14
22,1,14.5
21.5,1,15
22,1,33.5
22,0.5,35
22,1,35.5
22,0.5,36
22,1,37.5
22,1.5,5
21.5,2,12
22,2,12.5
22,2,13.5
22,2,14.5
22,2,18.5
21.5,2,19
22,2,30.5
22,1.5,31
22,1.5,33
22,1.5,34
21.5,2,35
22,1.5,35
21.5,2,36
22,1.5,36
22,1.5,37
22,2,37.5
22,1.5,38
22,2.5,1
22,2.5,5
22,3,8.5
22,2.5,12
21.5,3,15
22,2.5,15
22,3,15.5
21.5,3,16
22,2.5,16
21.5,3,18
22,2.5,18
21.5,3,34
22,3,34.5
21.5,3,35
21.5,4,1
22,3.5,1
22,4,1.5
21.5,4,9
22,3.5,9
21.5,4,10
22,4,10.5
21.5,4,11
21.5,4,15
22,4,15.5
21.5,4,16
22,3.5,16
22,4,16.5
22,4,17.5
21.5,4,18
22,3.5,26
22,4,32.5
22,4,33.5
21.5,4,34
22,3.5,34
22,4,34.5
22,3.5,35
21.5,5,9
21.5,5,10
22,4.5,10
21.5,5,16
22,4.5,16
21.5,5,17
22,4.5,17
22,5,17.5
21.5,5,18
21.5,5,20
22,5,20.5
22,5,22.5
22,4.5,24
22,5,24.5
21.5,5,25
21.5,5,29
22,5,29.5
21.5,5,30
22,5,32.5
22,4.5,34
21.5,6,9
22,6,9.5
21.5,6,17
21.5,6,18
22,6,18.5
21.5,6,19
22,6,19.5
21.5,6,20
22,5.5,20
22,6,20.5
22,6,22.5
22,5.5,23
22,6,24.5
21.5,6,25
22,5.5,25
22,6,25.5
21.5,6,26
22,5.5,26
22,5.5,32
22,5.5,33
21.5,6,34
22,6,35.5
21.5,6,36
21.5,6,37
22,6,37.5
21.5,7,2
21.5,7,3
22,6.5,3
22,7,3.5
21.5,7,10
22,6.5,10
22,7,10.5
21.5,7,15
21.5,7,17
22,6.5,17
22,7,17.5
21.5,7,20
22,6.5,20
22,7,20.5
22,7,22.5
21.5,7,30
22,6.5,30
22,7,30.5
21.5,7,31
22,7,35.5
21.5,7,36
22,6.5,36
21.5,7,38
22,6.5,38
22,7,38.5
21.5,7,39
22,7,39.5
21.5,7,40
22,7.5,10
21.5,8,11
22,7.5,11
22,8,11.5
21.5,8,12
22,7.5,14
22,8,14.5
21.5,8,15
22,7.5,15
21.5,8,16
22,8,16.5
22,7.5,17
22,8,17.5
22,7.5,18
22,8,20.5
21.5,8,21
22,7.5,21
22,7.5,30
21.5,8,34
22,7.5,34
22,7.5,35
22,7.5,40
22,8.5,10
22,8.5,11
21.5,9,13
22,9,13.5
21.5,9,14
22,8.5,16
22,8.5,17
22,8.5,25
22,9,26.5
21.5,9,32
21.5,9,33
21.5,9,34
22,8.5,34
21.5,9,39
22,10,2.5
22,9.5,3
21.5,10,14
22,9.5,14
21.5,10,15
22,10,15.5
21.5,10,16
22,9.5,16
21.5,10,17
22,9.5,17
22,10,17.5
21.5,10,31
22,10,31.5
21.5,10,34
22,9.5,34
21.5,10,38
21.5,10,39
22,9.5,39
22,10,39.5
22,10.5,2
22,10.5,11
22,10.5,18
22,11,21.5
22,11,28.5
22,10.5,29
22,11,29.5
21.5,11,30
22,10.5,30
22,11,30.5
22,10.5,31
21.5,11,34
22,10.5,34
21.5,12,8
22,12,17.5
21.5,12,18
22,11.5,18
22,11.5,21
22,11.5,22
22,12,22.5
22,11.5,28
22,12,28.5
22,12,29.5
22,11.5,30
22,12,32.5
21.5,12,34
22,11.5,34
21.5,13,7
21.5,13,9
22,13,9.5
21.5,13,10
22,12.5,22
22,13,22.5
22,12.5,23
22,13,26.5
22,13,27.5
22,13,31.5
22,12.5,32
22,13,32.5
21.5,13,33
22,12.5,33
21.5,13,34
21.5,14,7
22,13.5,7
22,13.5,9
22,14,9.5
22,13.5,10
21.5,14,24
22,13.5,26
22,14,26.5
22,13.5,28
21.5,14,29
22,14,29.5
21.5,14,30
22,13.5,30
22,14,30.5
21.5,14,31
22,13.5,31
22,14,31.5
21.5,15,6
21.5,15,25
22,15,26.5
21.5,16,6
22,15.5,6
22,15.5,27
21.5,17,24
22,18,14.5
21.5,18,15
21.5,18,19
21.5,18,22
21.5,18,23
22,18,23.5
21.5,18,24
22,17.5,24
21.5,18,27
22,18,29.5
22,19,2.5
22,18.5,14
22,19,14.5
22,18.5,15
21.5,19,18
22,19,18.5
21.5,19,19
22,18.5,19
22,19,19.5
21.5,19,20
22,19,20.5
21.5,19,21
22,19,21.5
22,18.5,22
22,19,22.5
21.5,19,23
22,18.5,23
22,19,23.5
22,18.5,24
21.5,19,26
22,19,26.5
21.5,19,27
21.5,19,29
22,18.5,29
21.5,20,22
22,19.5,22
21.5,20,23
22,20,23.5
22,19.5,24
21.5,21,13
22,20.5,13
22,23.5,11
22,24,13.5
22,23.5,15
22,24,16.5
22,25,6.5
21.5,25,7
22,24.5,14
21.5,25,15
22,24.5,15
22,25,15.5
22,24.5,16
21.5,26,6
22,25.5,6
22,26,6.5
21.5,26,7
22,26,7.5
22,26,8.5
21.5,26,15
22,25.5,15
22,25.5,16
21.5,27,4
22,27,4.5
21.5,27,5
22,27,5.5
21.5,27,6
22,26.5,6
22,27,6.5
22,27,7.5
21.5,27,8
22,26.5,8
22,27,8.5
21.5,27,9
22,27,9.5
21.5,27,10
21.5,27,15
22,26.5,15
22,27,15.5
22,26.5,16
22,28,3.5
22,27.5,4
22,27.5,5
21.5,28,6
22,27.5,6
22,28,6.5
21.5,28,7
22,27.5,7
22,28,7.5
21.5,28,8
22,27.5,9
22,28,9.5
21.5,28,14
21.5,28,15
22,28,38.5
21.5,29,1
21.5,29,3
22,28.5,3
21.5,29,7
22,28.5,7
21.5,29,9
22,29,9.5
21.5,29,10
22,28.5,10
21.5,29,11
21.5,29,15
22,28.5,15
21.5,29,36
22,29,37.5
22,28.5,38
22,29,38.5
21.5,29,39
22,28.5,39
22,29,39.5
21.5,29,40
22,29.5,5
21.5,30,7
22,30,7.5
21.5,30,9
22,29.5,9
21.5,30,33
22,30,33.5
21.5,30,34
22,29.5,34
22,30,34.5
21.5,30,35
22,29.5,35
22,30,35.5
22,29.5,36
21.5,30,37
22,29.5,37
22,30,37.5
21.5,30,38
22,29.5,38
22,30.5,10
22,31,10.5
22,30.5,11
22,31,18.5
22,31,20.5
21.5,32,6
21.5,32,10
22,31.5,10
22,32,10.5
21.5,32,14
22,31.5,19
22,31.5,20
22,32,20.5
22,31.5,21
21.5,32,31
22,32,31.5
21.5,32,32
21.5,32,33
22,32.5,10
22,33,10.5
22,33,11.5
21.5,33,29
22,33,29.5
21.5,33,30
21.5,33,32
21.5,33,33
21.5,34,12
22,34,12.5
21.5,34,13
22,33.5,13
22,34,13.5
21.5,34,14
22,33.5,14
21.5,34,15
22,34,15.5
21.5,34,29
21.5,34,32
22,34,32.5
22,33.5,33
22,34.5,12
21.5,35,13
22,34.5,13
21.5,35,30
21.5,36,30
22,35.5,30
21.5,36,36
22,37,2.5
21.5,37,3
21.5,37,32
22,36.5,32
21.5,37,33
22,37,33.5
21.5,37,34
21.5,37,36
22,36.5,36
22,38,2.5
21.5,38,3
22,37.5,3
22,37.5,13
21.5,38,32
22,38,32.5
21.5,38,33
22,39,32.5
22,38.5,33
21.5,39,36
21.5,40,4
22,40,31.5
22,39.5,32
22,40,35.5
21.5,40,36
22,39.5,36
22.5,1,4
23,1,4.5
22.5,1,5
23,1,5.5
23,1,15.5
22.5,1,26
22.5,1,31
23,0.5,31
22.5,1,33
23,1,33.5
22.5,1,34
23,1,34.5
22.5,1,35
23,1,35.5
23,0.5,36
22.5,2,5
23,1.5,5
23,2,5.5
23,1.5,6
22.5,2,12
23,2,12.5
22.5,2,13
23,1.5,13
23,2,13.5
22.5,2,15
23,2,15.5
22.5,2,16
23,1.5,16
23,1.5,19
22.5,2,30
23,2,30.5
23,1.5,31
22.5,2,33
23,2,33.5
23,1.5,34
23,1.5,35
22.5,3,5
23,3,5.5
23,3,6.5
23,3,7.5
22.5,3,8
23,3,8.5
22.5,3,9
22.5,3,11
22.5,3,12
23,2.5,12
23,3,12.5
23,3,13.5
22.5,3,16
23,2.5,16
22.5,3,25
22.5,3,26
23,3,29.5
23,2.5,30
23,3,30.5
23,2.5,33
23,3,33.5
22.5,3,34
23,3,34.5
22.5,3,35
23,3.5,8
23,3.5,9
23,4,9.5
22.5,4,10
22.5,4,11
23,4,12.5
23,3.5,13
23,3.5,14
23,4,14.5
22.5,4,16
23,3.5,16
23,4,16.5
22.5,4,17
22.5,4,24
23,3.5,29
23,4,29.5
23,4,30.5
23,3.5,31
22.5,4,32
22.5,4,34
23,4,34.5
23,3.5,35
23,3.5,37
22.5,5,17
22.5,5,20
22.5,5,21
22.5,5,22
23,5,22.5
22.5,5,24
23,4.5,24
23,5,29.5
23,4.5,31
23,5,31.5
23,4.5,32
23,5,33.5
22.5,5,34
23,4.5,34
23,5,34.5
23,4.5,35
23,5,37.5
23,6,11.5
22.5,6,16
23,5.5,16
23,6,16.5
23,5.5,17
22.5,6,19
22.5,6,20
23,6,20.5
22.5,6,21
23,5.5,21
22.5,6,22
23,5.5,22
23,6,22.5
22.5,6,23
23,5.5,23
22.5,6,24
22.5,6,25
23,5.5,25
23,6,29.5
23,5.5,31
23,6,31.5
22.5,6,32
22.5,6,33
23,6,33.5
22.5,6,34
23,5.5,34
23,6,34.5
22.5,6,35
23,5.5,35
23,6,35.5
22.5,6,36
23,6,36.5
23,6,37.5
22.5,7,10
23,6.5,10
23,7,10.5
23,6.5,11
23,6.5,13
23,7,13.5
22.5,7,14
23,6.5,14
23,7,14.5
22.5,7,15
23,7,16.5
23,6.5,17
23,7,17.5
23,6.5,18
23,6.5,19
23,7,19.5
23,6.5,20
23,6.5,21
22.5,7,22
23,6.5,22
23,7,22.5
22.5,7,23
23,6.5,29
23,7,29.5
23,6.5,30
22.5,7,34
22.5,7,35
23,6.5,35
23,7,35.5
23,6.5,36
23,7,39.5
22.5,7,40
22.5,8,10
23,8,10.5
22.5,8,15
23,7.5,15
22.5,8,34
23,7.5,34
23,7.5,35
23,8,35.5
23,8,36.5
22.5,8,40
23,7.5,40
23,8.5,1
22.5,9,3
22.5,9,10
23,8.5,10
23,9,10.5
22.5,9,11
23,8.5,11
23,9,11.5
23,9,12.5
23,9,13.5
22.5,9,14
23,9,14.5
23,8.5,34
22.5,10,3
23,9.5,3
23,9.5,10
23,10,10.5
22.5,10,11
23,9.5,11
23,10,11.5
23,9.5,13
23,9.5,14
23,10,14.5
23,9.5,15
22.5,10,27
22.5,10,29
23,10,29.5
22.5,10,31
23,10,31.5
22.5,10,32
23,10,32.5
23,9.5,33
23,9.5,34
23,9.5,37
23,10,37.5
22.5,10,38
22.5,10,39
23,10,39.5
22.5,10,40
22.5,11,11
23,10.5,11
23,11,11.5
23,11,21.5
22.5,11,22
22.5,11,30
23,10.5,30
23,11,30.5
22.5,11,31
22.5,11,32
23,10.5,32
22.5,11,34
23,10.5,34
22.5,12,8
23,11.5,11
23,12,17.5
22.5,12,21
23,11.5,21
22.5,12,22
23,12,25.5
23,12,26.5
22.5,12,28
23,11.5,28
22.5,12,29
23,12,29.5
23,12,30.5
23,11.5,31
23,12,31.5
22.5,12,32
23,11.5,32
23,11.5,34
23,12.5,17
23,13,21.5
22.5,13,22
23,12.5,22
23,13,22.5
22.5,13,23
23,12.5,29
23,13,29.5
22.5,13,30
23,12.5,30
23,13,30.5
22.5,13,31
23,12.5,31
23,13,31.5
22.5,13,32
23,12.5,32
23,13,32.5
22.5,13,33
23,13,33.5
23,12.5,34
23,14,4.5
23,14,21.5
23,13.5,22
23,14,22.5
23,13.5,23
22.5,14,27
23,14,27.5
22.5,14,28
22.5,14,29
23,14,29.5
22.5,14,30
23,13.5,30
23,14,30.5
22.5,14,31
23,13.5,31
23,14,31.5
22.5,14,32
23,13.5,32
23,14,32.5
23,13.5,33
23,14.5,4
23,14.5,21
23,15,22.5
23,15,23.5
22.5,15,25
22.5,15,26
23,15,26.5
22.5,15,27
23,15,28.5
23,14.5,29
23,15,29.5
23,14.5,31
23,15.5,17
23,16,17.5
23,15.5,22
23,16,22.5
23,15.5,23
23,15.5,24
23,15.5,25
22.5,16,27
23,15.5,27
23,16,27.5
23,15.5,28
23,16,29.5
23,15.5,30
23,16,30.5
23,15.5,31
23,16,31.5
22.5,16,32
23,15.5,32
23,16.5,17
23,17,22.5
23,16.5,23
23,17,23.5
23,16.5,24
23,17,24.5
23,16.5,25
23,17,27.5
23,17,28.5
22.5,17,29
23,17,29.5
23,17,30.5
23,16.5,31
23,17.5,6
23,17.5,19
22.5,18,24
23,17.5,24
23,17.5,26
23,18,26.5
22.5,18,27
23,17.5,27
23,18,27.5
23,18,28.5
22.5,18,29
23,17.5,29
22.5,19,19
23,19,20.5
23,19,21.5
22.5,19,22
22.5,19,24
23,19,24.5
23,19,25.5
22.5,19,26
23,18.5,26
23,19,26.5
22.5,19,27
23,18.5,27
23,20,20.5
23,19.5,21
23,20,21.5
22.5,20,22
23,19.5,22
23,20,22.5
23,20,23.5
23,19.5,24
23,20,37.5
23,20.5,37
23,21,37.5
23,20.5,38
22.5,23,18
23,23,18.5
23,23,19.5
23,22.5,20
23,23.5,8
23,24,16.5
22.5,24,17
22.5,25,6
23,25,6.5
22.5,25,7
23,25,8.5
22.5,25,15
23,24.5,15
23,25,15.5
22.5,25,16
23,24.5,16
22.5,26,6
23,26,6.5
22.5,26,7
23,26,7.5
22.5,26,8
23,25.5,8
22.5,26,9
23,25.5,9
22.5,26,15
23,25.5,15
23,25.5,16
23,27,3.5
22.5,27,4
23,27,4.5
22.5,27,5
23,27,5.5
22.5,27,6
23,26.5,6
23,27,6.5
22.5,27,7
22.5,27,8
23,26.5,8
22.5,27,9
22.5,27,16
23,26.5,16
23,28,3.5
22.5,28,4
23,27.5,4
22.5,28,5
23,27.5,5
22.5,28,6
23,28,6.5
22.5,28,7
23,28,8.5
22.5,28,9
23,28,9.5
22.5,29,1
22.5,29,3
23,28.5,3
22.5,29,4
22.5,29,5
23,29,8.5
23,29,9.5
22.5,29,10
23,28.5,10
22.5,29,11
23,28.5,12
23,29,12.5
23,29,36.5
22.5,29,37
23,29,37.5
22.5,29,40
22.5,30,5
23,29.5,5
22.5,30,8
23,30,8.5
22.5,30,9
23,29.5,9
22.5,30,10
23,29.5,10
23,30,10.5
22.5,30,11
22.5,30,33
22.5,30,34
22.5,30,35
23,31,8.5
22.5,31,10
23,31,10.5
23,31,18.5
22.5,31,19
23,30.5,20
23,30.5,22
23,30.5,33
23,31,33.5
23,30.5,34
22.5,32,10
23,31.5,10
23,32,10.5
23,31.5,11
23,32,11.5
23,32,12.5
23,31.5,13
23,32,13.5
22.5,32,14
23,31.5,14
23,31.5,18
23,32,18.5
22.5,32,19
22.5,32,32
23,32,32.5
22.5,32,33
23,31.5,33
22.5,33,12
23,32.5,12
23,33,12.5
22.5,33,13
23,32.5,13
23,33,13.5
22.5,33,14
23,32.5,14
23,33,32.5
23,32.5,33
23,34,12.5
22.5,34,13
23,33.5,13
22.5,34,14
23,33.5,14
22.5,35,12
23,34.5,12
22.5,37,2
22.5,37,13
22.5,37,14
22.5,37,32
22.5,37,36
23,37,38.5
23,38,1.5
22.5,38,2
23,37.5,2
23,38,2.5
22.5,38,3
23,37.5,13
23,38,31.5
22.5,38,32
23,37.5,32
23,37.5,36
23,38.5,1
23,39,1.5
23,38.5,2
22.5,39,32
23,38.5,32
22.5,39,36
23,38.5,36
23,39.5,3
23,40,3.5
23,40,4.5
22.5,40,16
22.5,40,31
23,40,31.5
22.5,40,36
24,0.5,1
24,1,1.5
24,1,10.5
23.5,1,13
23.5,1,15
24,0.5,30
24,1,30.5
24,0.5,31
23.5,1,35
24,1,35.5
24,0.5,36
24,1,36.5
24,0.5,37
24,1,37.5
24,2,1.5
24,1.5,2
24,1.5,10
24,2,10.5
24,1.5,11
23.5,2,12
24,2,12.5
23.5,2,13
24,1.5,13
23.5,2,14
24,2,14.5
24,1.5,15
24,2,15.5
23.5,2,16
24,1.5,16
24,2,29.5
23.5,2,30
24,1.5,30
24,2,30.5
23.5,2,31
24,1.5,31
24,2,34.5
23.5,2,35
24,1.5,35
24,2,35.5
24,1.5,36
24,2,36.5
24,1.5,37
24,2.5,7
24,3,7.5
23.5,3,11
23.5,3,12
24,3,12.5
24,3,13.5
24,3,14.5
24,2.5,15
24,3,15.5
24,2.5,28
24,3,28.5
23.5,3,29
24,2.5,29
24,3,29.5
24,2.5,30
23.5,3,34
24,2.5,34
24,2.5,36
23.5,4,9
24,4,9.5
23.5,4,10
23.5,4,11
23.5,4,12
24,3.5,12
24,3.5,13
24,4,13.5
24,4,14.5
23.5,4,15
24,3.5,15
24,4,15.5
23.5,4,16
24,3.5,16
24,4,16.5
23.5,4,17
24,4,17.5
24,4,18.5
24,3.5,28
23.5,4,31
24,5,14.5
24,5,15.5
23.5,5,16
24,4.5,16
24,5,16.5
23.5,5,17
24,4.5,17
24,5,17.5
24,4.5,18
24,4.5,19
24,5,19.5
23.5,5,20
23.5,5,22
23.5,5,23
24,5,23.5
24,5,24.5
23.5,5,25
24,4.5,25
24,5,29.5
23.5,5,31
24,4.5,31
23.5,6,10
24,6,10.5
23.5,6,11
23.5,6,13
24,6,13.5
23.5,6,14
24,5.5,14
23.5,6,16
24,5.5,16
24,6,16.5
23.5,6,17
24,6,17.5
23.5,6,18
24,5.5,20
24,6,20.5
23.5,6,21
23.5,6,24
24,5.5,24
23.5,6,25
24,5.5,25
24,6,27.5
23.5,6,29
24,6,29.5
23.5,6,30
24,5.5,30
24,6,30.5
24,6,31.5
24,6,33.5
23.5,6,34
24,6,34.5
23.5,6,35
23.5,6,36
24,6,36.5
23.5,6,37
24,6,37.5
23.5,6,38
24,6,38.5
24,6.5,9
24,7,9.5
23.5,7,10
24,6.5,10
24,7,10.5
24,7,13.5
24,7,15.5
23.5,7,16
24,7,16.5
23.5,7,17
24,6.5,17
24,6.5,27
23.5,7,30
24,6.5,30
24,7,30.5
24,6.5,31
24,7,31.5
24,6.5,32
24,6.5,34
24,6.5,35
24,6.5,38
24,7,38.5
23.5,7,39
24,6.5,39
24,7,39.5
23.5,7,40
24,7.5,10
24,8,10.5
24,7.5,15
24,7.5,16
24,7.5,17
24,7.5,31
24,8,31.5
24,8,32.5
24,8,33.5
23.5,8,34
24,7.5,34
24,8,34.5
23.5,8,35
24,7.5,35
23.5,8,36
24,7.5,39
23.5,9,11
24,8.5,11
23.5,9,12
24,8.5,12
24,9,12.5
23.5,9,14
24,9,14.5
23.5,9,15
24,9,15.5
24,8.5,17
24,9,17.5
24,9,22.5
24,9,31.5
24,8.5,32
23.5,9,33
24,8.5,33
23.5,9,34
24,8.5,34
24,8.5,35
24,9,35.5
24,8.5,36
24,9,36.5
23.5,9,37
24,8.5,39
23.5,10,11
23.5,10,12
24,10,12.5
23.5,10,13
23.5,10,14
24,10,14.5
24,9.5,15
24,9.5,16
24,9.5,22
24,10,22.5
24,9.5,23
24,9.5,24
24,9.5,28
24,10,29.5
23.5,10,30
24,10,30.5
24,9.5,31
23.5,10,32
24,9.5,32
24,10,32.5
24,9.5,33
23.5,10,34
24,9.5,34
24,9.5,35
24,9.5,37
23.5,10,38
24,10,38.5
